Year,Item,Producer Price (USD/tonne),Consumer Price Index (2015=100),Production Value (1000 USD),Climate Emissions (kt),Input Price (USD)
2007,"Meat of chickens, fresh or chilled (biological)",666.6737838693851,74.78237089188285,142593.36711301105,94.33111788020473,821.6458665636243
2000,Taro,716.6204631399211,116.6306675365825,143613.71255771758,154.1613555567709,772.0816419521017
2010,Cocoa beans,671.8172082395605,108.59836083213682,139435.17508858079,223.4468710650675,814.6271100349173
2017,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",693.6898518769525,92.49451123611165,146865.37079163094,162.12162172425712,796.5760292332832
2022,Potatoes,716.7262815921199,95.32817976400933,142799.8591391613,126.21465365634319,788.6843051771303
2009,"Meat of chickens, fresh or chilled",666.670081805388,88.83790962412884,150594.71724696498,94.235578440029,773.2617864007166
2002,Tomatoes,679.0245802891494,101.10479564996682,149863.50649762817,124.30046063167104,808.3786140153794
2006,"Seed cotton, unginned",711.1388134190133,82.4158345120419,155104.01135697754,87.29045393664293,777.8023063578445
2015,Sweet potatoes,668.4828157449223,107.46275395329333,148494.86351016897,174.65856020653067,806.6029285240651
2015,"Cassava, fresh",632.8461421876394,88.76034739506231,149266.61492786396,216.55104665376237,834.8034122438648
2019,"Seed cotton, unginned",736.7631223003715,86.25894507280553,153663.72515160267,108.6867994193992,815.8463375917088
2016,"Cassava, fresh",658.3799767327101,92.88234528754661,143524.9126123301,184.62202442538202,824.0754832875351
2001,Yams,677.2355921909506,83.68944756138981,139221.93502834844,213.9990888371227,781.8667012400216
2000,"Meat of pig with the bone, fresh or chilled (biological)",707.153110746358,97.48688525272121,147663.69638810557,171.6001210224119,811.5014577071621
2015,Palm oil,654.2180935508882,84.49621117057298,139550.05874639156,91.20082261896711,773.3624976817944
2011,Tomatoes,642.2368732661603,99.58450405255651,158932.91945709055,191.04611509795456,791.5771387330299
2004,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",680.0850295660692,110.79674809394612,153940.71755285832,169.00319012660586,831.0722379089046
2004,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",618.6806187254525,81.76682470815136,157483.10775897148,163.9103049347866,784.0899526559925
2022,"Cotton lint, ginned",663.8357283567866,90.5980181508464,146975.46097577925,144.39367507680615,818.473920467984
2008,"Meat of chickens, fresh or chilled (biological)",679.8240705922864,99.4766107058053,149416.09406097158,176.07490867853144,816.5597314445165
2008,Tomatoes,664.3743537580693,86.01878968555286,144365.84893270038,197.22643278717737,817.7416217889389
2002,"Hen eggs in shell, fresh",626.1693823672518,99.52145842267394,151077.85012039734,291.2679440816218,770.9067572620968
2018,"Cassava, fresh",720.2982493489446,100.88763292005007,140585.51003220832,177.35214078418963,806.7508161048357
2015,"Meat of cattle with the bone, fresh or chilled (biological)",675.5790552812995,108.80557665468854,133947.7601450897,247.29259536546306,793.1148254661849
2015,Taro,715.4074741956765,83.46679931900029,142709.67299502075,189.6232915361732,818.0167339351044
2002,Sorghum,664.6718231574109,78.41502140681685,139385.858714377,166.75912098244171,763.1467887899853
2019,"Coffee, green",646.0725512121013,87.94298916681781,154052.85977326127,179.162913750394,803.6025545658342
2023,Potatoes,680.548338270479,78.04036491706748,155741.61336786518,110.64871888020392,800.7743008413236
2021,Taro,665.9992968729777,101.02412307098642,139648.58073039804,187.02855090243128,756.4444620395435
2023,Palm kernels,637.1400669230835,75.1303805076278,153121.8041300698,72.13228412376075,778.5383896626226
2000,"Onions and shallots, dry (excluding dehydrated)",716.566438426449,127.5518962840643,151420.15100996743,128.6022194704028,759.6437525221852
2023,Palm oil,653.8048039760043,111.99556793388022,138814.3426688692,177.2276920215199,781.7196907460641
2019,Cocoa beans,617.2649191189572,92.74528655427868,144711.8884378055,231.4346510237716,807.2311384778252
2010,"Meat of chickens, fresh or chilled",712.3178922815442,105.56756740524361,143762.407481841,243.26675721474908,800.1541082974943
2016,"Onions and shallots, dry (excluding dehydrated)",657.3439701884455,68.0046220456121,150403.20308559958,159.90820838278265,799.6347983963932
2007,"Meat of chickens, fresh or chilled",654.2381938843555,130.40724998126734,140519.3293379385,179.52140334135143,775.4518346058945
2003,"Meat of sheep, fresh or chilled (biological)",619.511283051925,83.70343082726663,146168.86296416618,220.95366084393078,818.6558066147328
2005,Unmanufactured tobacco,724.7011552607339,90.74918880178357,143233.5535727155,105.26085875518343,795.8704032172953
2007,Bananas,633.7884930465336,64.71765070244741,149029.9320093893,191.97291263060455,796.9208730296724
2019,"Meat of goat, fresh or chilled (biological)",674.2263950839937,99.85095958138739,145579.26593402395,130.34089399653894,815.0547881634448
2002,"Meat of chickens, fresh or chilled",699.8515203390374,75.96148765411733,143986.9975727616,163.14428513099344,776.4198818306714
2015,"Meat of sheep, fresh or chilled (biological)",685.1244186529171,94.08148643376441,145596.7432143032,148.78437484011363,800.8177521819606
2002,Plantains and cooking bananas,670.6832813030585,84.3925335164059,156843.44025666415,193.50344371723676,804.7160466165506
2017,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",621.4229349142017,76.39049098631881,144578.72791186665,199.2507210652839,785.3354337786452
2013,Rice,648.1811655898057,80.4912274838347,141458.20000104466,216.28947123469925,809.2942643997177
2017,"Pistachios, in shell",678.1069208040999,95.94347052155679,149580.39393824342,189.1454787880518,805.7892601971135
2001,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",648.8576885632143,73.3342854172416,145945.60274534882,180.31822586327422,794.2232625389737
2021,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",678.5736944627872,81.32447494492031,139587.05643813123,264.43672738675946,793.6037789818249
2002,Raw milk of cattle,692.9252129272785,102.50575072924114,157820.70776847593,95.51758385497052,806.7177499419483
2015,"Meat of chickens, fresh or chilled",701.3479972368273,131.59384813338866,144900.83136453034,256.5160303712914,812.016217584786
2008,"Seed cotton, unginned",635.6875299284437,99.72048230356904,144773.87882265684,157.24444192140953,797.504795132655
2003,Potatoes,738.3722923121928,78.79772537761465,147462.40285200407,200.28011668324464,818.6505859926591
2000,"Meat of pig with the bone, fresh or chilled (biological)",695.4972909994482,87.04993745918931,155313.8099385078,155.45255333514933,809.4173160331338
2003,"Beans, dry",672.4214860527524,93.03048510256265,138264.49945986862,136.60845588724808,760.4775177899859
2000,Natural honey,705.1590081551235,87.31527575073835,148043.1553395663,195.9643970045408,768.1488628336793
2013,"Meat of sheep, fresh or chilled (biological)",743.4351438228234,106.10252251132796,157099.58690143173,223.84195279555155,819.8915011649555
2020,Sweet potatoes,629.3113076311181,95.81875225548734,147306.86949616185,195.38593511319965,791.3113341551042
2015,"Meat of chickens, fresh or chilled",665.7150313880836,106.17443578392202,140486.5561959462,144.62974803068528,799.5303132404716
2019,Tomatoes,601.1199608666244,87.83999315580952,143571.24182766033,352.30304050561284,819.0326071377051
2023,Sorghum,678.252456642265,112.43915330609282,147697.63874124753,231.664220908142,796.1185724370854
2007,Sweet potatoes,683.4347379205784,90.05936624605079,153317.2456706629,218.402652575192,796.9921489763092
2006,Natural honey,671.2980471995414,77.98880197320409,144966.5468703833,154.08732582771918,778.8722121286876
2002,"Meat of chickens, fresh or chilled",652.8369035328749,125.21645572590728,150796.48507962574,140.47724795037743,803.6466869290726
2016,Palm kernels,610.9874751771745,65.18198380585721,139486.38195722914,157.7435835726824,807.9770411638586
2000,Sweet potatoes,683.6789211651773,81.47556913070005,139444.63424448832,225.80586458445356,784.6891600444651
2015,Palm kernels,716.135945180284,83.15123223281805,144249.22264903886,122.20532051103798,777.8063692184048
2011,"Meat of sheep, fresh or chilled (biological)",654.7423569908212,130.18124410612242,153853.3697018299,118.32534579211354,848.7725818884268
2018,Natural rubber in primary forms,685.6747085335186,119.65953327247165,147007.59929003243,198.7129140328803,794.3886273875565
2021,"Meat of goat, fresh or chilled (biological)",625.4285812602227,114.96557216490693,148112.2820702967,187.6953595969354,782.5729499923364
2022,"Groundnuts, excluding shelled",686.1893025735997,87.59677007462899,148053.62407033122,133.2198604702846,810.3785256903674
2021,"Hen eggs in shell, fresh",660.6714417304845,128.9493200679006,152209.26600539725,117.17535844406814,795.2309160799643
2013,Taro,649.6003721447368,98.08193006788854,143612.12262977433,243.630387033251,774.5314703192802
2005,"Pistachios, in shell",649.6620014263403,107.2156005648208,150104.65163490476,189.5857586298075,805.9078682175511
2005,Sweet potatoes,660.664563201834,95.25208072686708,142508.81277318794,103.55874417842776,779.1843774030058
2012,Unmanufactured tobacco,683.9459101336003,91.8146514404252,156579.5893720674,107.05426056071468,827.7759568276349
2018,"Groundnuts, excluding shelled",633.1080146269587,88.77996990137828,142661.27057098015,153.6599387423059,806.1368893795702
2021,Bananas,660.5594507157887,89.41205010898653,142251.2795770705,208.37762771471102,790.7091882940005
2007,Maize (corn),671.2287573228498,101.68402474044515,149411.57515990385,201.48597747024337,798.4337371449644
2001,Yams,639.5017339268685,98.0646469919048,147062.16824962522,228.31946421489027,814.3125592064861
2020,"Meat of pig with the bone, fresh or chilled (biological)",726.3728667130747,92.08457945721871,148297.48812376827,97.2180469917895,799.9660218557382
2000,"Groundnuts, excluding shelled",646.868046260984,115.1995099007568,147799.7950699252,182.9278718538122,838.6889859291931
2014,Tomatoes,652.3898032538195,48.05535397916301,141211.2650984264,243.0310539808974,818.9641471124327
2000,"Meat of goat, fresh or chilled (biological)",643.1236721681493,100.2049587290919,154730.02073786102,238.37562388863432,805.9989441357446
2004,"Meat of cattle with the bone, fresh or chilled (biological)",726.4273132769678,103.32273061015866,151130.93712190914,189.68103643546368,777.5070793143525
2015,Unmanufactured tobacco,689.0600675208087,109.76109303410152,153457.97584879916,289.1364627975232,793.3090347064824
2018,"Meat of chickens, fresh or chilled (biological)",644.3751504755149,91.58357839447355,144021.57164691147,202.19979318562235,805.8242961855713
2003,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",705.6598574286234,95.67545102103334,148745.84381603944,223.87286900689654,779.7895684693594
2002,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",678.4938714914906,107.34587575999478,147650.06840363704,173.95793330360473,822.1153342837812
2016,Rice,680.1905132961692,114.92414607447667,152303.23922347114,132.68677272261502,776.7636499489614
2016,"Meat of cattle with the bone, fresh or chilled (biological)",662.1385944002507,88.04861023259245,152464.46675161168,127.97507732589207,783.5022828236041
2011,Bananas,649.990431054115,96.56128675718737,147628.48010725417,180.81629810455038,785.0008130866246
2013,Maize (corn),682.6058936344623,117.73525947550533,139073.47043324733,161.16043702231903,811.1232859971849
2020,Taro,656.1202937629565,60.6962438720912,155561.53552790204,83.30625386915533,780.1480694411067
2005,"Meat of sheep, fresh or chilled (biological)",726.9755795500773,82.20646101305519,149443.1632609143,120.44585811854233,760.2472653761411
2002,Unmanufactured tobacco,634.3941775055312,114.54418968931842,143621.0408855079,155.81535866212474,818.0075734997564
2008,Tomatoes,718.5576138484726,108.94471751439852,148695.93678379708,208.09950616168734,787.359071082411
2004,Sorghum,669.1333451988902,100.39332817417439,139107.75835020098,170.93184305672565,774.8766441414834
2023,Palm kernels,681.4454826834574,85.82769691363717,151939.99142981882,168.13232683980368,781.1496257204714
2016,Palm kernels,697.4676436617073,79.32937252549267,139307.16737106783,122.38990601466358,830.5820517682092
2013,"Pistachios, in shell",653.5654318126911,83.68841572163836,145559.05363227817,172.89384136793433,783.105922839064
2020,"Cotton lint, ginned",698.4003622037833,115.77677332255436,147885.49834049135,237.6905887371288,793.7794346769841
2002,Palm oil,591.2465950013889,83.13000967294377,151857.42465237406,179.51429300275723,787.3084295388019
2000,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",650.873224666166,94.07799447386884,147195.94947463548,96.36985829073629,771.593545915847
2019,Maize (corn),644.7510264425923,81.25103533734779,149838.04046052633,109.15939764960282,781.392425539583
2020,Plantains and cooking bananas,634.8677302916714,105.19826046175938,146522.39155021583,201.17498122598704,770.2246286443923
2022,Palm kernels,666.0242655204557,84.47575580507736,146502.29633774218,160.5197636036984,815.3644222981364
2000,"Beans, dry",684.0454097082751,91.09274165795776,147090.6123442051,168.00652585965366,798.2643780767941
2002,Natural rubber in primary forms,693.5527106178034,67.30591801463159,145717.93648820173,141.09882861409153,845.9003520280086
2017,"Seed cotton, unginned",679.6992133788365,68.35612646719987,138230.37487705643,196.90614797482502,782.0685822847104
2009,"Meat of sheep, fresh or chilled (biological)",652.5021067160178,92.67174791009657,142821.60862398046,156.68965170256192,779.0695918616098
2021,"Cotton lint, ginned",683.5434037975792,72.67929268230753,147887.1002980221,162.40487627839914,826.9219921516287
2002,Natural rubber in primary forms,676.2014815083497,124.13294960029151,145417.62107502,129.17436778167308,817.4063374258849
2007,"Seed cotton, unginned",700.5545957009048,61.633803328590226,145884.18068155405,217.82010227196787,803.9420972199426
2013,"Beans, dry",695.7810117507697,80.55402053031241,145046.45774527002,160.6788977840083,773.9729664827568
